--------------------------------------------------
### Mass point displacement & velocity record ####
--------------------------------------------------
| StepNo | StepAccumTime | DisplAccum | Velo |    
--------------------------------------------------
410	0.409	-8.21178e-12	-1.03882e-08
411	0.41	-1.79348e-11	-8.15209e-09
412	0.411	-2.49976e-11	-5.37608e-09
413	0.412	-2.9005e-11	-2.37489e-09
414	0.413	-2.98884e-11	5.47288e-10
415	0.414	-2.78791e-11	3.12426e-09
416	0.415	-2.34564e-11	5.149e-09
417	0.416	-1.72779e-11	6.48708e-09
418	0.417	-1.00999e-11	7.08203e-09
419	0.418	-2.69628e-12	6.95277e-09
420	0.419	4.21579e-12	6.18425e-09
421	0.42	1.00373e-11	4.91285e-09
422	0.421	1.43317e-11	3.30843e-09
423	0.422	1.68498e-11	1.55497e-09
424	0.423	1.75339e-11	-1.68025e-10
425	0.424	1.65044e-11	-1.70199e-09
426	0.425	1.403e-11	-2.92203e-09
427	0.426	1.04883e-11	-3.74525e-09
428	0.427	6.31884e-12	-4.13434e-09
429	0.428	1.97586e-12	-4.09645e-09
430	0.429	-2.11573e-12	-3.67807e-09
431	0.43	-5.59739e-12	-2.95671e-09
432	0.431	-8.20381e-12	-2.03052e-09
433	0.432	-9.77851e-12	-1.00698e-09
434	0.433	-1.02775e-11	8.09429e-12
435	0.434	-9.76216e-12	9.20334e-10
436	0.435	-8.38283e-12	1.6545e-09
437	0.436	-6.35579e-12	2.15962e-09
438	0.437	-3.93634e-12	2.41134e-09
439	0.438	-1.39093e-12	2.41154e-09
440	0.439	1.029e-12	2.18549e-09
441	0.44	3.10905e-12	1.77714e-09
442	0.441	4.68825e-12	1.24314e-09
443	0.442	5.66883e-12	6.46214e-10
444	0.443	6.01899e-12	4.86963e-11
445	0.444	5.76928e-12	-4.93302e-10
446	0.445	5.00345e-12	-9.34518e-10
447	0.446	3.84525e-12	-1.24369e-09
448	0.447	2.44279e-12	-1.40511e-09
449	0.448	9.52198e-13	-1.41847e-09
450	0.449	-4.77823e-13	-1.29742e-09
451	0.45	-1.71921e-12	-1.06682e-09
452	0.451	-2.67448e-12	-7.5934e-10
453	0.452	-3.28278e-12	-4.11541e-10
454	0.453	-3.52195e-12	-6.01106e-11
455	0.454	-3.40666e-12	2.61619e-10
456	0.455	-2.98338e-12	5.26451e-10
457	0.456	-2.32278e-12	7.15263e-10
458	0.457	-1.51072e-12	8.17988e-10
459	0.458	-6.38586e-13	8.33644e-10
460	0.459	2.05747e-13	7.6952e-10
461	0.46	9.45871e-13	6.39654e-10
462	0.461	1.52283e-12	4.6284e-10
463	0.462	1.89891e-12	2.60386e-10
464	0.463	2.05903e-12	5.38648e-11
465	0.464	2.00988e-12	-1.36942e-10
466	0.465	1.77713e-12	-2.95713e-10
467	0.466	1.40106e-12	-4.10777e-10
468	0.467	9.31375e-13	-4.75734e-10
469	0.468	4.21548e-13	-4.89528e-10
470	0.469	-7.6556e-14	-4.56012e-10
471	0.47	-5.17387e-13	-3.83086e-10
472	0.471	-8.6535e-13	-2.81556e-10
473	0.472	-1.09714e-12	-1.63822e-10
474	0.473	-1.2027e-12	-4.25596e-11
475	0.474	-1.18481e-12	7.05011e-11
476	0.475	-1.05757e-12	1.65578e-10
477	0.476	-8.43913e-13	2.35561e-10
478	0.477	-5.72573e-13	2.76407e-10
479	0.478	-2.74805e-13	2.87216e-10
480	0.479	1.87987e-14	2.69993e-10
481	0.48	2.81113e-13	2.29173e-10
482	0.481	4.90677e-13	1.70959e-10
483	0.482	6.33135e-13	1.02561e-10
484	0.483	7.01871e-13	3.14198e-11
485	0.484	6.9785e-13	-3.55149e-11
486	0.485	6.28767e-13	-9.23867e-11
487	0.486	5.07645e-13	-1.34872e-10
488	0.487	3.51079e-13	-1.60433e-10
489	0.488	1.77323e-13	-1.68372e-10
490	0.489	4.40468e-15	-1.59718e-10
491	0.49	-1.51538e-13	-1.3695e-10
492	0.491	-2.77582e-13	-1.03624e-10
493	0.492	-3.6491e-13	-6.39288e-11
494	0.493	-4.09223e-13	-2.22278e-11
495	0.494	-4.1069e-13	1.7365e-11
496	0.495	-3.73481e-13	5.13471e-11
497	0.496	-3.04977e-13	7.70949e-11
498	0.497	-2.14751e-13	9.3021e-11
499	0.498	-1.13453e-13	9.8619e-11
500	0.499	-1.16973e-14	9.44023e-11
501	0.5	8.09225e-14	8.17536e-11
502	0.501	1.56637e-13	6.27073e-11
503	0.502	2.10042e-13	3.96937e-11
504	0.503	2.38373e-13	1.52706e-11
505	0.504	2.41492e-13	-8.12906e-12
506	0.505	2.21643e-13	-2.8413e-11
507	0.506	1.82996e-13	-4.39916e-11
508	0.507	1.31069e-13	-5.38766e-11
509	0.508	7.20679e-14	-5.77133e-11
510	0.509	1.22392e-14	-5.57499e-11
511	0.51	-4.27213e-14	-4.87539e-11
512	0.511	-8.8147e-14	-3.78877e-11
513	0.512	-1.20735e-13	-2.45599e-11
514	0.513	-1.3872e-13	-1.02684e-11
515	0.514	-1.41882e-13	3.54924e-12
516	0.515	-1.31416e-13	1.56444e-11
517	0.516	-1.09674e-13	2.50556e-11
518	0.517	-7.983e-14	3.11698e-11
519	0.518	-4.54978e-14	3.37451e-11
520	0.519	-1.03499e-14	3.28957e-11
521	0.52	2.22344e-14	2.90457e-11
522	0.521	4.94561e-14	2.28579e-11
523	0.522	6.93007e-14	1.51481e-11
524	0.523	8.06484e-14	6.79256e-12
525	0.524	8.32891e-14	-1.35999e-12
526	0.525	7.78507e-14	-8.56512e-12
527	0.526	6.56559e-14	-1.42422e-11
528	0.527	4.8528e-14	-1.80122e-11
529	0.528	2.857e-14	-1.97134e-11
530	0.529	7.93886e-15	-1.93941e-11
531	0.53	-1.13624e-14	-1.72875e-11
532	0.531	-2.76567e-14	-1.3771e-11
533	0.532	-3.97178e-14	-9.31621e-12
534	0.533	-4.68401e-14	-4.43544e-12
535	0.534	-4.88519e-14	3.70612e-13
536	0.535	-4.60785e-14	4.65859e-12
537	0.536	-3.92613e-14	8.07832e-12
